timestamp,elapsed_s,segment,roots_V,grounded_roots_V
2026-08-16 06:32:44.526,0.002,raise,-0.08000000000000007,0.5387500000000001
2026-08-16 06:32:44.541,0.017,raise,-0.06937500000000041,0.5456250000000007
2026-08-16 06:32:44.551,0.027,raise,0.061875000000000124,0.7093749999999999
2026-08-16 06:32:44.561,0.037,raise,-0.04874999999999963,0.6025000000000003
2026-08-16 06:32:44.571,0.047,raise,0.025000000000000577,0.6500000000000006
2026-08-16 06:32:44.581,0.057,raise,0.06125000000000047,0.6974999999999998
2026-08-16 06:32:44.591,0.067,raise,-0.04062499999999969,0.5500000000000005
2026-08-16 06:32:44.601,0.077,raise,0.07437499999999986,0.7156249999999997
2026-08-16 06:32:44.611,0.087,raise,-0.020000000000000018,0.6000000000000005
2026-08-16 06:32:44.621,0.097,raise,0.0462499999999999,0.6574999999999998
2026-08-16 06:32:44.631,0.107,raise,0.06062499999999971,0.7006250000000003
2026-08-16 06:32:44.641,0.117,raise,-0.04937500000000039,0.5431249999999999
2026-08-16 06:32:44.651,0.127,raise,0.06312500000000054,0.7225000000000004
2026-08-16 06:32:44.661,0.137,raise,-0.040000000000000036,0.5993749999999998
2026-08-16 06:32:44.671,0.147,raise,0.031250000000000444,0.6318750000000006
2026-08-16 06:32:44.681,0.157,raise,0.061875000000000124,0.7006250000000003
2026-08-16 06:32:44.691,0.167,raise,-0.03937500000000038,0.5487500000000001
2026-08-16 06:32:44.701,0.177,raise,0.07062499999999972,0.7243750000000004
2026-08-16 06:32:44.711,0.187,raise,-0.022499999999999742,0.5906250000000002
2026-08-16 06:32:44.721,0.197,raise,0.04874999999999963,0.6368750000000001
2026-08-16 06:32:44.731,0.207,raise,0.06062499999999971,0.6987500000000002
2026-08-16 06:32:44.741,0.217,raise,-0.03937500000000038,0.5493749999999997
2026-08-16 06:32:44.751,0.227,raise,0.0737500000000002,0.7181250000000006
2026-08-16 06:32:44.761,0.237,raise,-0.03750000000000031,0.5856249999999996
2026-08-16 06:32:44.771,0.247,raise,0.03937500000000038,0.6512499999999999
